Date,0_EU,1_EU,2_EU,3_EU,4_EU,5_EU,6_EU,7_EU,8_EU,9_EU,10_EU,11_EU,12_EU,13_EU,14_EU,15_EU,16_EU,17_EU,18_EU,19_EU,20_EU,21_EU,22_EU,23_EU,0_ED,1_ED,2_ED,3_ED,4_ED,5_ED,6_ED,7_ED,8_ED,9_ED,10_ED,11_ED,12_ED,13_ED,14_ED,15_ED,16_ED,17_ED,18_ED,19_ED,20_ED,21_ED,22_ED,23_ED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0_LU,1_LU,2_LU,3_LU,4_LU,5_LU,6_LU,7_LU,8_LU,9_LU,10_LU,11_LU,12_LU,13_LU,14_LU,15_LU,16_LU,17_LU,18_LU,19_LU,20_LU,21_LU,22_LU,23_LU,0_LD,1_LD,2_LD,3_LD,4_LD,5_LD,6_LD,7_LD,8_LD,9_LD,10_LD,11_LD,12_LD,13_LD,14_LD,15_LD,16_LD,17_LD,18_LD,19_LD,20_LD,21_LD,22_LD,23_LD
2023-10-07,17.73033,17.7387,17.72946,17.72384,17.81951,18.09082,18.11597,18.14988,18.14865,18.10593,18.09927,18.1236,18.14356,18.12478,18.11494,18.1358,18.13716,18.08794,18.09147,18.06611,18.07959,18.08708,18.09484,17.6862,49.43942,49.42126,49.43316,49.3319,49.19793,47.55363,47.56139,47.27432,47.24168,47.4291,47.57042,47.71108,47.67536,47.70787,47.48006,47.47999,47.39427,47.31945,47.29852,47.3014,47.33203,47.28611,47.39928,47.71692,-2.62,-2.48,-2.05,-1.97,-1.18,-1.11,0.0,0.01,0.05,0.04,1.53,10.38,0.22,1.0,22.01,61.59,86.440002,102.279999,108.910004,100.0,39.07,27.549999,27.26,28.889999,11.08852,11.04887,11.23923,11.19014,12.13861,11.01857,10.80201,10.76032,10.92399,11.00167,10.94067,10.76388,10.76813,10.7832,10.75255,10.86509,11.92857,12.94244,13.50524,12.36464,12.24088,10.72672,10.44371,12.10793,27.15432,24.81099,24.43691,24.0,23.69325,29.0783,27.0725,26.60922,27.6802,25.69973,25.281,27.76586,26.85219,24.94159,27.88105,28.52045,28.22839,27.98204,27.96299,27.97542,28.03805,28.64187,27.29518,23.04969
2023-10-08,17.67864,17.66187,17.73765,17.74902,17.79038,17.99564,18.01561,17.98648,18.01427,18.01534,18.03572,17.93109,17.92587,17.92072,17.91379,17.93876,17.92871,17.80038,17.84237,17.82396,17.80622,17.79565,17.79495,17.0776,47.69336,47.68103,47.70257,47.71655,47.63638,46.67287,46.75281,46.56758,45.99045,46.02483,46.05362,46.0338,46.03653,46.14542,46.20993,46.29557,46.33948,46.56554,46.57126,46.89858,46.94343,46.8983,46.90271,44.23846,27.98,29.299999,52.23,71.809998,77.089996,83.510002,100.0,102.120003,100.860001,86.940002,76.510002,70.57,55.150002,54.599998,70.800003,88.589996,113.239998,135.669998,162.580002,131.850006,110.199997,104.419998,96.339996,91.110001,11.74694,11.64357,11.03612,11.55557,11.91981,12.40905,12.10016,12.20453,11.97444,12.31216,12.15602,12.32671,12.46254,12.45015,12.13215,11.42748,12.12281,13.01679,12.94295,12.69576,12.35938,11.75112,11.02162,12.43553,23.36075,23.13128,22.92051,23.82314,23.54881,24.28019,24.08088,24.04096,23.97885,24.07375,24.12814,24.49622,24.66997,24.12638,22.58972,23.01122,22.20392,21.50996,22.4061,21.75891,22.66716,22.82325,22.67414,20.92804
2023-10-09,17.06499,17.0789,17.07089,17.05724,17.08328,17.34029,17.31011,17.28367,17.28845,17.2963,17.30524,17.31461,17.32248,17.32202,17.32297,17.32014,17.32186,17.23972,17.20334,17.20036,17.26274,17.24658,17.27282,16.59862,44.2636,44.26661,44.27024,44.25733,42.82556,41.32888,41.30741,41.29824,41.23019,41.25527,41.23793,41.04916,41.02131,41.07186,41.05324,41.03387,41.02908,41.27573,41.26406,41.29204,41.22273,41.15383,41.35841,41.03184,87.449997,82.440002,77.400002,75.0,79.050003,96.5,111.800003,126.910004,121.43,111.589996,105.360001,98.989998,100.599998,105.5,109.910004,113.019997,129.320007,189.220001,221.699997,184.5,132.75,120.0,112.699997,104.0,11.84394,11.48373,11.72202,11.90759,12.7261,13.92568,14.37517,15.24839,16.02721,16.28933,16.50399,16.3692,16.06636,15.61588,15.55253,15.63419,16.05882,16.19347,16.30107,16.28318,15.13645,15.45828,14.84861,12.04107,22.25262,22.9985,22.87159,21.23452,19.37754,19.85155,19.28653,18.1179,17.81933,17.8827,18.08625,21.77638,21.80546,20.107,19.71213,19.38863,18.60602,18.10504,18.92556,19.31917,20.32094,20.76748,21.21171,17.47767
2023-10-10,16.60326,16.59228,16.60351,16.60061,16.58771,16.78177,16.81187,16.80029,16.80226,16.80208,16.80228,16.79273,16.91768,16.85394,16.85343,16.8507,16.84697,16.75518,16.754,16.75448,16.7514,16.71946,16.73145,16.0579,40.98709,40.99466,41.0044,41.00001,40.0501,38.91722,38.91776,39.0363,39.03588,39.07921,39.05753,39.08439,39.05088,39.07025,39.05615,39.07609,39.06602,39.51253,39.52625,39.51113,39.43749,39.43448,39.54021,38.85589,100.599998,99.900002,99.519997,97.389999,110.709999,130.0,201.919998,198.630005,132.100006,116.199997,104.160004,94.330002,69.349998,48.200001,42.27,68.919998,44.799999,26.379999,19.530001,14.99,4.76,1.82,0.72,2.82,11.79866,11.85708,12.1073,12.29256,12.80492,13.27234,14.4453,14.2587,14.8126,14.90768,15.13037,14.57488,14.1502,13.83735,13.33959,13.28143,13.80816,14.25814,13.91262,14.28123,13.88442,13.19002,12.61843,15.26892,18.06537,18.18588,18.81579,18.24781,17.43478,21.35194,21.15887,20.49342,21.38002,21.4435,21.06751,21.07361,21.29027,21.21455,18.70437,18.40257,17.82006,15.48632,15.71443,16.09367,16.56245,16.6761,16.75656,24.31968
2023-10-11,16.04478,16.05144,16.04959,16.04797,16.11236,16.21873,16.23517,16.24877,16.25287,16.23826,16.2381,16.21708,16.25174,16.24766,16.24264,16.20912,16.16867,16.14202,16.12018,16.16392,16.14862,16.10767,16.05917,15.85679,38.95698,38.93097,38.79338,38.81439,38.75838,37.73327,37.84597,37.667,37.64705,37.64974,37.70503,37.66879,37.69361,37.72936,37.74137,37.66314,37.59714,37.64468,37.62974,37.69027,37.65676,37.76421,37.732,39.34451,1.06,0.11,0.01,0.0,0.09,1.57,9.68,15.19,13.12,8.19,1.05,0.0,-0.06,-0.04,0.06,7.46,14.13,15.51,15.54,13.44,9.68,5.9,4.86,1.51,14.88055,15.08014,15.27016,15.74964,13.50117,12.09208,11.90256,11.86678,11.84361,11.8487,11.94953,12.00286,12.15059,11.73249,11.92108,12.11884,12.82385,11.85366,12.02848,12.84462,12.7891,14.4649,13.08593,13.45276,23.35178,24.16543,27.75742,31.03275,26.40769,28.99369,30.45029,27.46738,28.12684,30.14339,26.87239,28.11053,26.16912,26.02537,23.52279,25.64676,24.8287,29.18922,30.35142,29.29588,30.59362,32.12504,32.55361,29.17072
2023-10-12,15.83806,15.84131,15.83756,15.83904,15.91422,16.0358,16.08005,16.06152,16.06228,16.06371,16.06559,16.02477,16.01443,16.03356,16.02512,16.02254,15.99906,15.95238,15.93993,15.96045,15.95854,15.86504,15.86165,15.20594,39.30661,39.27284,38.82643,38.85201,38.16562,37.21852,37.24154,36.94337,36.916,36.91276,36.83233,36.98709,36.98003,37.02062,37.00762,36.99114,36.90809,36.95214,36.93676,37.00723,36.9833,36.98454,36.98589,36.34631,0.13,0.01,0.0,0.0,0.01,15.96,23.530001,28.469999,27.33,25.790001,24.17,25.540001,10.71,11.79,28.52,65.169998,145.0,169.899994,220.990005,151.270004,129.360001,123.5,109.839996,123.989998,13.38407,13.39328,13.53483,13.72385,12.6079,13.61159,13.60126,13.12918,13.53895,13.84095,14.64214,14.58484,14.11668,14.06151,14.09299,14.01162,13.92304,13.31975,13.41845,13.40538,13.79446,14.23333,14.30143,11.88139,29.16982,29.24319,34.1905,32.06587,31.93631,30.46209,29.55467,31.87573,33.93811,35.10051,33.59359,33.98041,28.73091,28.22764,26.25127,27.49561,28.39422,30.51728,31.14747,29.54266,31.02648,31.44076,31.44007,25.24947
2023-10-13,15.19722,15.19981,15.20044,15.18676,15.18607,15.20924,15.28947,15.30583,15.31216,15.31454,15.31558,15.32706,15.33786,15.30617,15.34407,15.31771,15.31388,15.14636,15.14095,15.1548,15.15442,15.14079,15.12588,14.75398,36.38292,36.43953,36.49286,36.48605,36.5414,35.61785,35.55083,34.43271,34.44633,34.44494,34.45487,34.42377,34.384,34.37561,34.5828,34.54192,35.65889,35.86999,35.82614,35.83467,35.88028,35.94309,35.96305,36.50757,115.0,107.139999,101.400002,99.900002,95.25,52.650002,51.860001,51.150002,48.560001,46.099998,34.240002,9.92,7.13,4.42,4.24,4.26,3.6,11.51,2.7,1.56,1.52,0.01,-0.81,-1.16,11.83171,11.85826,11.8032,12.12459,12.13347,11.83598,11.54926,11.37572,11.67068,11.54261,11.61034,12.01202,12.00166,12.5286,11.72777,11.62209,11.60572,12.47042,12.43835,12.74771,12.57522,12.2072,11.78178,13.71005,23.62154,25.77211,31.11476,30.87852,25.81994,22.4946,22.06406,19.26793,19.23834,19.16996,18.60711,19.08213,18.47377,18.76785,20.7486,23.46935,26.77108,21.99911,21.1596,24.9003,29.29502,30.00659,29.97236,45.40377
2023-10-14,14.74082,14.71241,14.83396,14.79644,14.80591,15.0125,14.92498,14.9244,14.93484,14.93771,14.92592,14.90836,14.91599,14.91167,14.91927,14.93154,14.92838,14.84605,14.8474,14.83018,14.81997,14.80652,14.8068,14.57626,36.52059,36.56504,36.34985,35.78317,36.63418,35.51657,35.46543,34.9231,34.87668,34.86567,34.92733,34.91838,34.92692,34.83674,34.85067,34.57316,34.52167,35.50848,35.50558,36.23009,36.10132,36.02631,35.98247,38.20452,-1.93,-1.53,-1.72,-2.21,-2.08,-1.16,-1.14,-1.14,-1.15,-1.16,-1.19,-2.6,-2.62,-2.11,-1.19,-1.02,0.0,0.01,0.0,-1.07,-1.16,-1.17,-1.18,-1.18,13.52762,13.47494,13.01252,12.90907,13.96753,12.90484,13.09168,12.36768,12.6788,13.02308,12.83997,12.74584,12.7398,12.86866,12.68193,12.91733,12.8027,13.31574,13.28845,13.29794,13.07995,13.24855,13.133,11.34871,45.31013,43.24162,48.44466,42.83892,39.34527,39.34071,38.66992,47.61483,44.2408,44.11877,37.92749,37.65758,36.49789,35.51689,34.21875,34.03314,38.37978,38.34827,39.22818,46.60595,52.59074,50.7254,50.53516,41.20594
2023-10-15,14.57989,14.56697,14.58285,14.5835,14.58675,14.62671,14.6253,14.62935,14.63102,14.61548,14.61732,14.62789,14.63603,14.63363,14.62736,14.62684,14.62931,14.57458,14.58214,14.58584,14.60998,14.59986,14.58636,13.67835,38.23082,38.12789,37.97251,37.95078,37.42542,36.57192,36.52766,36.43212,36.42638,36.4183,36.41774,36.39188,36.39109,36.39022,36.39867,36.36347,36.36284,37.17119,37.16887,37.33707,37.34368,37.35314,37.34692,38.12209,-1.2,-2.0,-2.5,-4.33,-2.04,-1.2,-1.17,-1.16,-1.16,-1.16,-1.17,-1.2,-1.18,-2.01,-1.18,-1.12,-0.03,0.0,-0.01,-0.46,-1.1,-1.16,-1.17,-1.14,11.32812,11.27938,11.43026,11.3695,11.38373,11.40688,11.41443,11.24648,11.38138,11.39171,11.37158,11.21858,11.1636,11.21955,11.25988,11.2538,11.25197,11.26154,11.26889,11.26555,11.2662,11.37929,11.25279,11.21499,38.96526,37.97072,33.1258,29.91018,30.98971,29.34327,29.03002,31.78753,30.47754,30.21414,26.57026,26.58243,25.90718,25.25109,25.05299,25.1077,27.59485,26.44211,27.00099,31.25356,32.35821,33.20236,33.25597,33.87832
2023-10-16,13.67493,13.68009,13.67408,13.66595,13.7153,13.66749,13.73587,13.65877,13.67208,13.67563,13.66505,13.64912,13.64312,13.6532,13.65097,13.65422,13.65962,13.67507,13.6804,13.68321,13.66331,13.65647,13.65686,13.41508,38.09745,38.07667,38.06653,38.03166,37.98261,36.27367,36.04546,35.68512,35.68449,35.69123,35.67185,35.272,35.26399,35.29054,35.2689,35.24618,35.33273,36.25159,36.23549,36.59321,36.83087,37.12148,37.09607,36.83925,-1.15,-1.15,-1.15,-1.15,-1.1,3.9,57.369999,65.519997,63.310001,59.119999,31.26,58.950001,59.529999,64.800003,116.75,138.960007,166.830002,211.059998,240.0,159.940002,145.009995,135.199997,119.220001,127.580002,11.13617,11.05513,11.06078,11.13083,10.76275,11.14922,11.88437,9.98833,9.04924,9.85795,9.91821,10.13044,10.12852,11.89912,11.36165,11.40892,11.45526,12.6518,12.50184,12.02392,12.04234,11.8744,11.76213,10.4849,32.82959,32.53545,28.78419,26.6412,27.36482,26.80102,25.56762,27.02477,24.50939,24.51335,23.27793,23.64673,24.00574,23.76504,24.07678,24.21659,24.79234,26.21555,26.02056,27.2608,29.79901,28.45007,27.7868,27.99475
2023-10-17,13.40852,13.40944,13.40487,13.40611,13.4131,13.47622,13.48314,13.49014,13.49485,13.49449,13.49154,13.42214,13.40799,13.40925,13.42838,13.43428,13.42902,13.49444,13.4931,13.47859,13.49786,13.48025,13.48235,13.23812,36.80167,36.79851,36.80438,36.7859,36.76101,35.41871,35.28468,34.21157,34.23082,34.22352,34.12559,33.94145,33.94612,33.94968,34.03127,34.00562,33.93084,35.29978,35.25657,35.96586,36.01425,36.06302,35.97202,37.09286,114.040001,108.379997,105.5,105.440002,113.849998,133.0,161.779999,187.380005,159.399994,134.979996,113.669998,105.610001,75.440002,55.560001,75.650002,119.0,139.889999,159.800003,161.690002,128.479996,119.720001,108.480003,95.139999,15.31,11.03508,11.06587,11.08456,11.08354,16.5,12.36274,16.0115,13.539,13.27733,11.95137,12.40953,11.62252,18.15939,14.05237,14.05539,13.95689,13.41922,17.71649,17.38605,17.62237,13.54793,12.3364,11.42549,10.37467,27.73163,28.57326,25.72696,25.09226,24.64946,23.50589,23.76533,22.7563,21.23199,21.65132,21.14573,21.68373,21.43544,21.22511,20.72391,20.82796,20.97088,22.33652,22.44638,22.81422,23.13968,23.14207,23.059,21.00941
2023-10-18,13.24412,13.233,13.24176,13.23865,13.23994,13.28868,13.30454,13.30967,13.307,13.36804,13.36786,13.30351,13.28581,13.28636,13.29785,13.29307,13.29297,13.31837,13.28466,13.28242,13.31005,13.30723,13.31555,13.01503,37.02833,37.0913,37.00214,37.01982,37.07837,35.90972,35.82196,34.0463,33.94429,33.94114,33.9333,33.67582,33.68477,33.67978,33.68977,33.69192,33.68935,34.3491,34.45979,34.53247,34.58907,36.67024,36.759,36.33103,7.27,7.07,7.26,15.36,48.419998,126.699997,166.910004,159.139999,123.410004,90.019997,76.919998,70.089996,64.0,65.870003,66.730003,74.900002,127.93,105.5,53.049999,48.75,39.0,12.18,6.81,4.04,10.43758,10.44031,10.44631,10.45342,10.63507,14.44322,16.44158,16.51277,17.18877,16.23637,15.73251,17.00234,17.64992,17.90027,18.16107,18.17266,15.35914,20.51678,22.86642,22.45402,14.29859,11.8028,11.78293,10.1864,21.67572,22.03005,21.59037,21.58484,21.38692,20.1582,19.78654,19.73071,18.09906,18.0703,18.21861,18.66273,18.66337,18.63026,18.87384,18.97533,18.9774,20.21978,20.44095,20.4618,20.549,20.32834,20.32956,17.7967
2023-10-19,12.98939,12.99348,12.9932,13.01537,13.09293,13.19513,13.1635,13.1643,13.18299,13.23208,13.23638,13.25528,13.25658,13.2569,13.25585,13.25572,13.2757,13.18058,13.16956,13.1485,13.13909,13.1476,13.12136,12.86016,36.33364,36.33255,36.32832,36.33095,36.32663,34.08805,33.97844,32.12625,32.18732,32.1719,32.16578,32.03198,32.10332,32.10424,32.09796,32.00966,32.00253,32.34693,32.31776,32.42498,32.44426,33.86506,33.93283,34.77695,2.91,2.46,1.92,2.45,4.21,8.19,12.01,18.98,18.92,15.04,10.55,9.84,9.49,9.18,8.94,8.58,9.09,8.85,8.57,7.8,7.51,6.05,4.25,6.44,10.21099,10.1363,10.15351,10.28686,9.60953,10.79137,11.72228,11.66438,11.99122,12.70591,13.6082,12.81217,12.36566,12.29805,11.79915,11.64662,12.00869,14.02094,13.89524,13.75968,12.87051,11.97689,12.07586,11.17106,17.46415,17.45814,22.44658,17.97715,17.99692,16.10257,15.96137,16.3576,14.85967,15.54078,16.39056,16.75253,16.40339,16.34502,16.95948,16.99627,16.61847,17.68438,18.94753,19.0474,18.76498,19.08886,19.4812,18.03083
2023-10-20,12.83311,12.83354,12.83908,12.86467,12.96126,13.1315,13.15891,13.18009,13.1782,13.17302,13.17721,13.18766,13.17252,13.1683,13.18622,13.18699,13.19019,13.10528,13.11605,13.11598,13.09144,13.08863,13.06639,12.69615,34.76433,34.99827,34.92126,34.92003,35.22127,31.59577,31.50841,30.35119,30.32183,30.39971,30.39875,30.03226,30.01892,30.05305,30.01025,30.01655,29.9953,30.71726,30.79435,30.85431,30.90312,31.46111,31.44111,33.71174,6.23,6.02,5.67,5.41,8.4,9.98,18.91,23.92,18.92,13.88,11.42,10.29,9.93,9.84,9.78,9.94,19.24,37.16,34.880001,33.900002,33.900002,33.900002,32.98,7.26,11.08605,10.98962,10.91098,10.84166,10.49684,10.95144,11.3399,11.55465,11.95131,12.189,11.75832,12.01293,11.68069,11.49958,11.37343,11.82897,11.80424,12.97967,12.80732,12.52286,12.06579,11.03699,10.64746,9.33028,17.65142,17.51126,17.50328,16.50216,17.07137,15.01256,14.85715,14.97268,14.60176,14.47485,14.41878,14.59939,14.77495,14.72516,15.04902,15.41426,15.46687,15.25029,15.71623,15.62763,15.93651,17.90033,18.26639,16.76519
2023-10-21,12.68105,12.68274,12.67391,12.68044,12.67461,12.84395,12.84586,12.88361,12.85445,12.8658,12.76464,12.77807,12.77363,12.8196,12.81978,12.85422,12.90118,12.90222,12.81395,12.92251,12.92033,12.92043,12.89699,11.80227,33.69342,33.78957,33.80614,33.81642,33.76625,30.31713,30.17954,29.37719,29.33399,29.3344,29.51556,28.36497,28.33736,28.20685,28.19774,28.04942,28.03929,29.00657,29.00606,29.16353,29.18337,29.46899,29.57607,31.26268,6.34,5.31,5.04,5.16,5.91,6.88,8.52,9.3,9.99,44.830002,31.1,20.799999,10.0,13.21,28.030001,61.59,92.849998,66.529999,60.84,49.91,50.18,48.75,40.150002,39.369999,8.02458,8.21087,9.87453,9.83526,8.93982,9.17901,9.95427,10.11589,10.2667,10.22925,9.61463,10.17076,9.58371,10.29209,10.30578,10.25722,10.71707,11.002,10.5795,10.3538,9.833,9.77689,9.5988,0.0,16.48685,16.37809,16.58037,16.40173,16.67545,14.80859,14.57714,14.7872,14.55874,14.26404,13.99347,14.26849,14.50302,14.31448,14.32491,14.40724,14.46196,14.78682,15.02855,14.93374,14.98604,16.13645,17.00913,17.33804
2023-10-22,11.84156,11.84713,11.84546,11.84411,11.9431,12.1861,12.19391,12.17186,12.1889,12.21458,12.19678,12.34241,12.40518,12.49261,12.49899,12.50672,12.50611,12.52858,12.52801,12.5402,12.53476,12.53778,12.52835,12.11252,31.37002,31.40126,31.44412,31.36088,31.27383,28.68324,28.54184,28.08183,27.80707,27.71761,27.71657,26.55638,26.53684,26.41039,26.40345,26.34471,26.45794,26.86243,26.91265,27.00522,27.04955,27.46232,27.51152,29.1042,30.360001,18.610001,15.63,18.35,34.32,30.26,57.34,52.200001,52.889999,51.470001,48.59,43.91,29.190001,31.860001,51.290001,57.689999,61.220001,60.27,59.200001,54.369999,38.75,24.940001,19.030001,29.68,0.0,0.0,0.0,0.0,8.0,9.14808,9.25846,9.74101,9.80225,10.08981,9.83633,9.12667,8.0,10.0,10.0,10.21272,12.19604,12.94929,12.41632,11.23498,10.85612,10.11223,9.81868,0.0,17.45663,17.56562,17.74975,18.0814,18.13936,15.28814,15.20312,13.736,13.51588,13.55906,15.38558,14.71754,14.74407,16.63963,16.68127,16.40545,14.53212,15.38962,15.3882,14.52293,14.6248,15.02378,15.79926,14.8956
2023-10-23,12.06382,12.05107,12.1089,12.13053,12.27136,12.47273,12.56645,12.55853,12.59787,12.59996,12.41334,12.62697,12.64868,12.6295,12.64467,12.64751,12.64641,12.62395,12.62759,12.60462,12.55015,12.30389,12.29064,11.88647,29.12955,29.0967,29.10432,29.05419,29.07849,26.66617,26.59775,25.98032,26.08056,26.07058,25.89314,25.87518,25.85377,25.83736,25.84684,25.81914,25.82199,26.14598,26.18975,26.20694,26.30893,26.60721,26.62009,23.80026,24.67,24.450001,24.290001,34.099998,83.199997,135.529999,173.600006,198.389999,151.649994,128.070007,109.029999,102.260002,103.220001,107.0,125.629997,138.669998,154.970001,165.190002,155.899994,127.330002,104.019997,107.949997,92.760002,101.330002,0.0,0.0,0.0,8.61955,8.51663,11.45978,10.83967,10.79771,17.93373,18.00134,18.73224,20.10581,16.53623,16.59044,16.56975,17.21445,15.81752,15.59553,16.03732,16.52122,16.1643,15.18104,14.82441,10.44419,14.9275,15.06039,14.88318,14.35504,14.09793,12.91002,12.63699,12.69284,12.62783,12.7049,12.58031,12.8045,12.99281,12.84265,12.89032,13.31935,13.22117,13.06362,13.53582,13.55233,13.69995,13.81245,13.81257,16.81549
2023-10-24,11.69426,11.69972,11.82881,11.91173,12.0103,12.28302,12.25603,12.26429,12.27288,12.25282,12.27974,12.5034,12.46294,12.2717,12.24944,12.25758,12.25862,12.25473,12.24928,12.28818,12.16311,12.13605,12.1263,12.19519,23.64075,23.63104,23.87614,23.77442,23.08396,22.23482,22.24228,22.20098,22.22014,21.92826,21.92594,21.92308,21.92675,21.85864,21.86514,21.84992,21.8586,21.92095,21.91595,22.24786,22.26421,22.02259,22.03481,21.31156,97.209999,94.540001,89.459999,90.269997,75.849998,99.209999,115.379997,99.870003,68.769997,70.330002,64.059998,61.27,60.310001,60.84,60.25,58.740002,60.029999,62.060001,53.25,30.6,24.620001,22.370001,20.610001,20.83,10.21098,9.89738,8.18961,8.66591,10.05013,10.95909,12.3,12.3,12.9,12.34978,10.9528,11.13419,11.12863,13.47243,12.79568,12.80235,12.0835,13.00159,12.92117,11.42523,11.07405,9.52352,9.23893,21.91198,16.54825,15.59653,15.34468,14.49646,14.91639,12.28483,11.30624,10.39166,10.43396,11.45494,11.54013,11.44451,11.7003,12.29858,12.75341,13.31848,12.85216,13.55148,13.16277,12.29895,12.09018,13.11849,13.41175,18.78333
2023-10-25,12.13784,12.14495,12.14793,12.20413,12.8155,13.24604,13.2203,13.58932,13.60088,13.60039,13.37396,13.67642,13.64661,13.64043,13.63773,13.68062,13.66245,13.60013,13.62262,12.9835,12.92373,12.93433,12.9046,12.39518,21.30623,21.29982,21.50906,21.31146,21.24745,20.57,20.56134,20.34247,20.31883,20.3008,20.33799,20.43198,20.40149,20.42133,20.39653,20.37429,20.47452,20.59795,20.59808,20.61458,20.62282,20.64328,20.6695,20.4467,21.440001,52.939999,52.98,53.360001,53.610001,57.220001,69.639999,105.760002,115.5,124.470001,124.610001,117.379997,115.620003,124.470001,132.25,90.019997,100.900002,107.260002,66.300003,61.98,114.190002,102.540001,87.620003,20.33,21.90687,21.0961,21.01242,22.42319,19.16003,24.96329,27.53733,27.25463,23.84899,25.00176,24.85725,27.96044,28.05491,31.03949,30.21709,27.86071,26.92253,25.50738,25.49261,29.61422,30.21101,29.01648,21.98051,15.23572,18.98425,18.93381,17.59983,18.23613,17.53323,10.90545,10.27702,10.49657,10.63147,10.84895,10.88052,10.88732,11.06662,11.32238,11.19522,11.3789,11.41104,12.0543,12.05492,12.37781,12.29159,12.54628,12.80347,16.55675
2023-10-26,12.37692,12.37882,12.36633,12.31092,12.54765,13.12194,13.06082,13.20989,13.21289,13.374,13.23184,13.3206,13.11013,13.11049,13.10843,13.15249,13.10096,13.02849,13.02306,12.74105,12.74421,12.74642,12.77035,14.91092,20.36988,20.38278,20.40376,20.37062,20.25308,18.97378,18.96712,18.86032,18.87445,18.87507,18.88224,18.82554,18.82023,18.82637,18.81042,18.82171,18.82754,19.04196,18.95297,18.96164,18.9527,18.96627,18.99246,19.32225,19.190001,18.52,18.610001,19.93,29.74,35.779999,64.75,64.699997,68.419998,70.5,74.209999,74.169998,72.059998,69.879997,97.620003,109.989998,139.479996,150.949997,150.990005,130.720001,116.199997,105.139999,64.809998,104.559998,19.29488,18.08797,18.45863,22.951,18.19354,19.8521,17.41935,13.40799,14.76399,14.88135,34.13413,32.42828,30.52069,18.13113,40.22828,40.40048,41.28165,13.83202,13.56756,17.18791,17.31822,19.4998,15.96403,17.79823,17.81673,17.82062,17.68044,17.83327,16.44932,11.48461,10.90142,10.8318,10.79211,10.87446,10.75211,10.66219,10.69208,10.70325,10.71202,10.77718,10.7168,10.5043,10.95432,11.00598,10.98317,11.00414,10.96162,11.20286
2023-10-27,14.81431,15.03405,15.02957,15.0487,17.31023,17.69152,17.93513,17.66051,17.67322,17.74966,17.38789,17.51857,17.5661,17.58239,17.53398,17.6575,18.54952,18.35982,18.32953,17.43127,17.57406,16.51184,16.30826,16.09322,19.24944,19.24928,19.2588,19.26001,19.11639,17.76518,17.76529,17.74937,17.74958,17.7395,17.74181,17.63105,17.63411,17.63696,17.63955,17.64069,17.63939,17.75733,17.75386,17.76352,17.76823,17.76786,17.75651,18.37608,97.330002,95.110001,89.860001,78.739998,91.230003,122.400002,139.399994,154.550003,152.699997,111.389999,111.510002,122.389999,109.800003,101.57,107.199997,113.160004,125.959999,139.820007,140.539993,120.889999,100.050003,96.839996,93.699997,75.019997,18.06786,18.04539,18.13088,18.81725,16.5056,17.32037,19.1181,21.68391,23.74217,25.31873,30.93498,34.51126,20.45213,20.91793,20.59556,26.8988,34.95641,35.36948,35.52165,30.00046,23.04848,20.0907,18.36765,17.33461,12.48171,12.89526,12.57192,12.52045,11.4958,10.60579,10.59623,10.59531,10.48267,10.41738,10.4499,11.03219,11.15093,11.26047,10.64772,10.50603,10.46292,10.53924,10.53134,10.52543,10.51746,10.55606,10.61682,13.76959
2023-10-28,16.10022,16.16182,16.19208,16.25571,16.71685,17.51024,17.80534,17.90903,17.88443,17.97103,17.97006,18.06023,18.002,18.40958,18.39855,18.50667,18.44212,18.24676,18.22159,18.1482,18.14284,18.04934,18.00874,16.98187,18.35178,18.29244,18.1569,18.14461,17.99362,17.07104,17.02736,16.9812,16.98659,16.95806,16.95643,16.95544,16.95135,17.02375,17.02031,17.01206,17.04069,17.08704,17.07829,17.0689,17.07672,17.06917,17.07007,16.70534,68.610001,64.589996,55.0,58.73,60.259998,64.82,74.0,89.349998,89.5,87.010002,69.790001,69.860001,67.900002,73.269997,78.139999,87.660004,123.32,145.389999,92.379997,68.790001,61.91,58.540001,47.48,34.330002,15.42895,14.7847,14.2412,13.90995,22.33333,19.16108,21.05425,22.4981,22.49858,22.1449,20.37785,21.74996,21.23323,21.71498,21.3905,21.69842,27.05596,40.33825,45.46734,33.44384,31.15363,28.97283,28.24137,15.56633,14.49322,14.17334,13.96744,13.74432,14.45335,12.02824,12.04329,11.56746,11.59222,11.27479,11.35688,11.40042,11.4531,11.91882,11.88555,11.91653,12.11299,12.08058,12.16503,12.14373,12.15443,12.16916,12.16836,12.87123
